x,y
0., 1.
0.19775280898876346, 1.2280355380059231
0.32764044943820236, 0.8410661401776905
0.5186516853932579, 0.792694965449161
0.8471910112359546, 0.9654491609081931
0.9541573033707863, 1.1865745310957552
1.038202247191011, 0.965449160908193
1.1375280898876403, 0.7028627838104646
1.3285393258426959, 0.8963474827245808
1.51191011235955, 0.8065153010858834
1.7029213483146064, 0.8479763079960514
1.8710112359550561, 0.8272458045409672
2.0085393258426962, 0.6890424481737423
2.161348314606742, 0.6683119447186581
2.314157303370786, 0.5508390918065154
2.5510112359550554, 0.5646594274432377
2.818426966292135, 0.619940769990128
2.87191011235955, 0.4610069101678196
3.231011235955055, 0.41954590325765095
3.475505617977527, 0.3988153998025672
3.85752808988764, 0.4333662388943721
4.048539325842695, 0.46791707798617843
4.323595505617977, 0.3780848963474813
4.545168539325842, 0.37808489634748355
4.7438202247191, 0.41954590325764796
5.026516853932583, 0.5162882527147087
5.332134831460674, 0.5646594274432382
5.492584269662921, 0.5301085883514307
5.752359550561796, 0.5301085883514303
5.989213483146067, 0.5715695952616
6.111460674157303, 0.5162882527147101
6.4247191011235945, 0.571569595261596
6.67685393258427, 0.5162882527147066
6.951910112359549, 0.4333662388943743
7.112359550561798, 0.46791707798618154
7.265168539325842, 0.4195459032576475
7.53258426966292, 0.45409674234945274
7.685393258426965, 0.4126357354392912
7.9451685393258416, 0.4540967423494534
8.1438202247191, 0.3780848963474812
8.426516853932585, 0.3642645607107565
8.709213483146065, 0.3089832181638662
8.946067415730337, 0.2813425468904197
9.114157303370785, 0.27443237907206364
9.503820224719101, 0.1707798617966384
9.992808988764043, 0.18460019743336298
10.39011235955056, 0.1846001974333623
10.856179775280896, 0.1846001974333611
11.146516853932583, 0.19151036525172827
11.337528089887643, 0.253701875616981
11.536179775280896, 0.20533070088844274
11.788314606741574, 0.22606120434353405
12.02516853932584, 0.21224086870681058
12.384269662921344, 0.19151036525172715
12.575280898876404, 0.23988153998025918
12.789213483146067, 0.2053307008884453
13.148314606741572, 0.20533070088844374
13.392808988764042, 0.2398815399802533
13.79011235955056, 0.20533070088844818
13.98876404494382, 0.22606120434353305
14.286741573033707, 0.22606120434353683
14.63820224719101, 0.22606120434353116
15.035505617977527, 0.2191510365251752
15.31820224719101, 0.2537018756169782
15.432808988764043, 0.21224086870681458
15.822471910112359, 0.2537018756169791
16.10516853932584, 0.2398815399802483
16.548314606741577, 0.2053307008884503
16.892134831460673, 0.2260612043435355
17.29707865168539, 0.23988153998025608
17.747865168539324, 0.26061204343533495
18.03056179775281, 0.25370187561697655
18.32089887640449, 0.2606120434353364
18.595955056179776, 0.28825271470877933
18.878651685393255, 0.2813425468904268
