x,y
0., 1.
0.11370786516853892, 1.1036525172754204
0.2130337078651683, 0.9723593287265551
0.3658426966292132, 1.1174728529121423
0.45752808988764027, 1.0483711747285294
0.6103370786516853, 1.1796643632773938
0.9465168539325838, 1.2142152023692012
1.0229213483146062, 1.1451135241855874
1.1146067415730334, 1.3455083909180656
1.282696629213483, 1.366238894373149
1.343820224719101, 1.608094768015795
1.4355056179775274, 1.6288252714708786
1.5501123595505615, 1.7670286278381053
1.6723595505617974, 1.8015794669299119
1.7793258426966285, 1.6426456071076019
1.909213483146067, 1.7739387956564658
2.0238202247191004, 1.8015794669299119
2.1842696629213476, 1.9743336623889443
2.2759550561797752, 1.9052319842053316
2.520449438202247, 1.6633761105626852
2.7114606741573026, 1.7739387956564658
2.7878651685393248, 1.7255676209279371
2.8948314606741574, 2.071076011846002
2.948314606741572, 2.1401776900296148
3.055280898876404, 2.0918065153010863
3.1928089887640434, 2.1747285291214213
3.383820224719101, 2.458045409674236
3.620674157303371, 2.5755182625863777
3.7429213483146064, 2.7068114511352426
3.9644943820224703, 2.9417571569595267
4.224269662921348, 2.9763079960513337
4.2777528089887635, 3.086870681145114
4.4534831460674145, 3.211253701875617
4.575730337078651, 3.1974333662388954
4.644494382022471, 3.2803553800592304
4.782022471910112, 3.093780848963475
5.034157303370786, 3.0039486673247784
5.271011235955055, 3.073050345508391
5.38561797752809, 3.0108588351431402
5.52314606741573, 3.0384995064165845
5.607191011235954, 2.948667324777887
5.729438202247191, 2.90720631786772
5.790561797752809, 2.8657453109575526
5.920449438202247, 3.0039486673247784
6.004494382022472, 3.1145113524185595
6.1038202247191, 3.0592300098716687
6.287191011235954, 3.2181638696939787
6.3865168539325845, 3.0730503455083915
6.516404494382021, 3.1283316880552823
6.67685393258427, 3.0523198420533078
6.974831460674155, 3.314906219151036
7.112359550561798, 3.5913129318854886
7.211685393258426, 3.591312931885489
7.265168539325842, 3.6811451135241855
7.43325842696629, 3.6051332675222123
7.586067415730336, 3.6673247778874636
7.631910112359551, 3.5429417571569597
7.70067415730337, 3.612043435340572
7.9451685393258416, 3.2527147087857844
8.105617977528091, 3.1905231984205336
8.197303370786518, 2.9763079960513323
8.388314606741574, 2.9763079960513332
8.441797752808988, 3.1076011846001985
8.54876404494382, 3.003948667324778
8.617528089887639, 3.3149062191510357
8.747415730337078, 3.2112537018756178
8.793258426966293, 3.0177690029615025
8.923146067415729, 3.093780848963475
8.99955056179775, 3.3149062191510366
9.12943820224719, 3.3010858835143146
9.213483146067416, 3.059230009871669
9.282247191011235, 3.2665350444225076
9.351011235955056, 3.155972359328728
9.511460674157304, 3.2665350444225094
9.67191011235955, 3.363277393879566
9.862921348314607, 3.6811451135241864
9.954606741573032, 3.6051332675222127
10.031011235955056, 3.715695952615993
10.199101123595504, 3.542941757156961
10.267865168539325, 3.6327739387956575
10.374831460674155, 3.466929911154985
10.458876404494381, 3.536031589338598
10.565842696629213, 3.4323790720631795
10.642247191011236, 3.4945705824284303
10.703370786516855, 3.4392892398815413
10.886741573033708, 3.743336623889437
11.024269662921348, 3.8538993089832188
11.352808988764043, 4.054294175715697
11.452134831460674, 3.805528134254689
11.528539325842697, 4.040473840078974
11.64314606741573, 3.7364264560710776
11.750112359550561, 3.9091806515301095
11.84943820224719, 3.7709772951628833
12.147415730337078, 4.227048371174729
12.300224719101124, 4.1855873642645625
12.376629213483145, 4.289239881539981
12.475955056179775, 4.088845014807503
12.644044943820225, 4.303060217176704
12.781573033707863, 4.3307008884501474
12.880898876404494, 4.0957551826258625
12.957303370786518, 4.289239881539979
13.224719101123597, 4.116485686080948
13.331685393258427, 3.9437314906219147
13.408089887640449, 4.261599210266535
13.515056179775279, 4.303060217176705
13.736629213483145, 4.213228035538008
13.904719101123595, 4.524185587364266
14.004044943820222, 4.579466929911154
14.133932584269662, 4.503455083909181
14.355505617977528, 4.766041461006909
14.592359550561797, 4.973346495557749
14.714606741573032, 4.911154985192498
14.80629213483146, 4.772951628825271
14.974382022471909, 5.153010858835144
15.073707865168538, 5.166831194471866
15.127191011235952, 5.305034550839093
15.241797752808987, 5.325765054294177
15.394606741573032, 5.505429417571569
15.55505617977528, 5.408687068114513
15.707865168539323, 4.752221125370188
15.807191011235952, 4.945705824284303
15.959999999999999, 4.869693978282328
16.02876404494382, 4.959526159921028
16.11280898876404, 4.800592300098717
16.296179775280898, 5.463968410661405
16.380224719101122, 5.3395853899309005
16.64, 5.961500493583417
16.80808988764045, 5.533070088845016
17.02966292134831, 6.438302073050345
17.228314606741566, 6.604146100691016
17.297078651685393, 6.472852912142153
17.48808988764045, 6.687068114511352
17.61797752808989, 6.645607107601186
17.63325842696629, 6.707798617966437
17.786067415730336, 6.66633761105627
17.95415730337079, 7.758144126357354
18.183370786516853, 7.882527147087858
18.3438202247191, 8.497532082922014
18.443146067415732, 8.269496544916095
18.664719101123595, 8.228035538005923
18.817528089887638, 8.359328726554791
19.008539325842698, 8.138203356367228
