x,y
0., 1.
0.19011235955056138, 0.9308983218163871
0.3429213483146064, 1
0.3734831460674154, 0.9170779861796652
0.5262921348314604, 0.9723593287265548
0.617977528089887, 0.8963474827245806
0.7478651685393256, 1
0.9159550561797749, 0.9861796643632778
1.1069662921348309, 1
1.2292134831460668, 0.9378084896347483
1.44314606741573, 0.9861796643632781
1.7182022471910106, 0.8687068114511357
2.0085393258426967, 0.8963474827245795
2.1689887640449435, 0.9308983218163873
2.4440449438202245, 0.8479763079960501
2.6197752808988755, 0.7443237907206308
2.7878651685393248, 0.6683119447186578
2.978876404494382, 0.7650542941757149
3.2004494382022464, 0.6752221125370184
3.506067415730337, 0.7788746298124375
3.781123595505618, 0.8065153010858837
4.002696629213482, 0.9101678183613041
4.308314606741573, 0.8825271470878565
4.6597752808988755, 0.847976307996052
5.026516853932583, 0.9032576505429413
5.462022471910112, 0.8617966436327751
5.866966292134832, 0.9032576505429423
6.13438202247191, 0.9447186574531075
6.378876404494381, 0.9654491609081934
6.562247191011237, 0.9032576505429393
6.883146067415729, 1.0207305034550849
7.18876404494382, 1.0552813425468903
7.486741573033708, 1.1174728529121425
7.624269662921347, 1.0552813425468903
7.792359550561797, 1.1589338598223098
7.952808988764045, 1.1036525172754197
8.097977528089887, 1
8.296629213483147, 1.0345508390918063
8.411235955056178, 1.0069101678183612
8.487640449438201, 0.9101678183612991
8.602247191011235, 0.9447186574531078
8.808539325842695, 0.7305034550839071
9.02247191011236, 0.7097729516288249
9.152359550561796, 0.6337611056268495
9.358651685393257, 0.68904244817374
9.465617977528089, 0.7235932872655484
9.572584269662922, 0.6752221125370189
9.84, 0.771964461994072
10.008089887640448, 0.841066140177686
10.12269662921348, 0.8065153010858803
10.199101123595504, 0.8687068114511355
10.39011235955056, 0.8479763079960497
10.504719101123595, 0.813425468904239
10.611685393258428, 0.8479763079960505
10.894382022471909, 0.896347482724576
11.13887640449438, 0.9861796643632774
11.291685393258426, 1.0138203356367221
11.452134831460674, 0.9861796643632773
11.604943820224719, 1.0345508390918055
11.650786516853929, 0.8410661401776904
11.834157303370786, 0.9170779861796591
11.91820224719101, 0.9792694965449175
12.170337078651684, 1.0207305034550846
12.346067415730333, 1.020730503455084
12.567640449438201, 0.9516288252714674
12.758651685393257, 1.0345508390918057
12.911460674157302, 0.951628825271472
13.110112359550564, 1.0760118460019736
13.316404494382024, 1.1243830207305037
13.438651685393257, 1.1727541954590326
13.698426966292134, 1.1520236920039484
14.004044943820226, 1.2764067127344512
14.248539325842694, 1.241855873642645
14.447191011235953, 1.2556762092793687
14.561797752808987, 1.31786771964462
14.791011235955056, 1.2211253701875606
14.928539325842697, 1.3316880552813437
15.226516853932583, 1.345508390918065
15.478651685393258, 1.3109575518262586
15.700224719101122, 1.2487660414610067
15.853033707865169, 1.3316880552813428
16.082247191011234, 1.2142152023692023
16.342022471910113, 1.3455083909180665
16.624719101123596, 1.3593287265547878
16.83865168539326, 1.3524185587364277
16.991460674157302, 1.4698914116485684
17.174831460674156, 1.525172754195458
17.3123595505618, 1.4698914116485702
17.53393258426966, 1.587364264560712
17.80134831460674, 1.621915103652516
18.0152808988764, 1.8637709772951638
18.16808988764045, 1.7808489634748272
18.41258426966292, 1.7739387956564665
18.603595505617978, 1.808489634748271
18.71056179775281, 1.8706811451135255
18.947415730337077, 1.7324777887462965
