x,y
0., 1.
0.11370786516853926, 1.1451135241855872
0.18247191011235941, 0.986179664363278
0.3429213483146064, 1.2625863770977297
0.41932584269662887, 1.5320829220138208
0.5415730337078648, 1.4284304047384015
0.6179775280898869, 1.4975320829220142
0.7173033707865162, 1.3869693978282336
0.862471910112359, 1.815399802566634
0.9847191011235948, 1.6633761105626852
1.0916853932584263, 2.1263573543928933
1.1680898876404489, 1.7117472852912146
1.2444943820224716, 1.6011846001974335
1.5348314606741564, 1.9743336623889443
1.6876404494382018, 1.7393879565646593
1.8633707865168534, 1.8983218163869697
2.0620224719101117, 1.9121421520236928
2.1689887640449435, 2.0019743336623894
2.314157303370786, 1.946692991115499
2.367640449438203, 2.0227048371174736
2.5662921348314605, 1.8499506416584401
2.665617977528089, 1.9397828232971375
2.73438202247191, 1.8430404738400787
2.848988764044943, 2.568608094768016
3.0858426966292125, 2.458045409674236
3.4984269662921346, 3.5774925962487663
3.773483146067415, 3.3632773938795664
4.017977528089887, 3.3701875616979273
4.079101123595505, 3.5014807502467917
4.270112359550561, 3.4876604146100703
4.323595505617977, 3.833168805528134
4.583370786516853, 3.591312931885488
4.667415730337078, 3.3356367226061203
4.77438202247191, 3.01085883514314
4.858426966292134, 2.6377097729516294
5.08, 2.416584402764067
5.225168539325841, 2.368213228035539
5.408539325842696, 2.354392892398816
5.599550561797751, 2.3198420533070085
5.920449438202246, 1.7946692991115505
6.0579775280898875, 1.863770977295163
6.13438202247191, 1.7808489634748272
6.2337078651685385, 1.8430404738400785
6.378876404494382, 1.697926949654492
6.554606741573033, 1.8499506416584406
6.730337078651684, 1.84995064165844
6.913707865168538, 1.6702862783810462
7.242247191011237, 1.6702862783810466
7.55550561797753, 1.58736426456071
7.8229213483146065, 1.3247778874629816
8.052134831460673, 1.2764067127344534
8.105617977528091, 1.4906219151036535
8.327191011235955, 1.4491609081934855
8.510561797752807, 1.2418558736426457
8.594606741573035, 1.3938795656465943
8.777977528089888, 1.241855873642647
8.984269662921347, 1.1036525172754201
9.060674157303371, 1.1934846989141168
9.152359550561796, 1.1036525172754195
9.366292134831461, 1.7808489634748286
9.557303370786517, 1.870681145113525
9.580224719101123, 1.7255676209279383
9.664269662921349, 2.0019743336623894
9.87820224719101, 2.1470878578479757
9.924044943820224, 2.257650542941757
10.05393258426966, 2.264560710760118
10.160898876404493, 2.250740375123396
10.351910112359551, 1.9536031589338596
10.458876404494383, 2.036525172754195
10.527640449438202, 1.9466929911154998
10.733932584269663, 2.1125370187561696
10.848539325842697, 2.036525172754195
11.047191011235956, 2.2645607107601196
11.391011235955055, 1.9190523198420537
11.750112359550561, 2.057255676209281
11.887640449438202, 2.1056268509378078
11.994606741573033, 1.9674234945705833
12.15505617977528, 2.140177690029615
12.399550561797755, 2.008884501480751
12.49887640449438, 1.870681145113525
12.666966292134832, 2.022704837117475
12.804494382022472, 1.9466929911154986
13.026067415730335, 2.084896347482724
13.17123595505618, 1.9536031589338594
13.301123595505617, 1.7946692991115494
13.362247191011235, 1.8706811451135237
13.5838202247191, 1.8292201382033575
13.736629213483145, 1.8983218163869706
13.88943820224719, 1.8292201382033566
14.141573033707864, 1.8499506416584415
14.279101123595504, 1.9812438302073072
14.47011235955056, 1.8361303060217198
14.577078651685392, 1.870681145113525
14.80629213483146, 1.8015794669299132
15.01258426966292, 1.6357354392892398
15.119550561797755, 1.6910167818361301
15.195955056179775, 1.6080947680157949
15.356404494382021, 1.7324777887462983
15.646741573033708, 1.5182625863770984
15.822471910112359, 1.4837117472852908
15.990561797752807, 1.4146100691016783
16.151011235955053, 1.4698914116485704
16.219775280898876, 1.5735439289239892
16.60943820224719, 1.7255676209279378
16.69348314606741, 1.836130306021717
16.915056179775277, 1.7393879565646582
17.06786516853932, 1.8430404738400799
17.327640449438203, 1.9121421520236925
17.45752808988764, 1.981243830207307
17.63325842696629, 1.8084896347482735
17.992359550561797, 1.739387956564659
18.145168539325844, 1.5942744323790714
18.259775280898875, 1.677196446199407
18.458426966292134, 1.628825271470877
18.702921348314607, 1.7462981243830205
18.932134831460676, 1.746298124383023
