,0
0,-0.08121941983699799
1,-0.01048397459089756
2,0.13630367815494537
3,0.04466410353779793
4,0.0459325835108757
5,0.02592281997203827
6,0.050597406923770905
7,0.033385008573532104
8,0.04119881987571716
9,0.0012151342816650867
10,0.07242491096258163
11,0.039584167301654816
12,-0.0009936578571796417
13,-0.07641330361366272
14,0.029889672994613647
15,0.009294703602790833
16,0.04248199984431267
17,-0.10202030837535858
18,-0.09749530255794525
19,0.10570526868104935
20,0.022244475781917572
21,0.031595535576343536
22,0.053277209401130676
23,-0.030684182420372963
24,0.12086918205022812
25,-0.0009983376367017627
26,0.009753478690981865
27,0.018694041296839714
28,0.02623504400253296
29,0.019009707495570183
30,-0.045616574585437775
31,0.034392062574625015
32,0.06809237599372864
33,-0.27478042244911194
34,-0.04418076202273369
35,0.1327318400144577
36,-0.12232225388288498
37,0.0821031928062439
38,-0.0009986853692680597
39,0.11615687608718872
40,0.0035975032951682806
41,0.009884562343358994
42,-0.016396066173911095
43,-0.04217462241649628
44,0.07323794811964035
45,-0.003500916063785553
46,-0.0007849449175409973
47,0.023809514939785004
48,-0.053832802921533585
49,-0.011933977715671062
50,0.002960745245218277
51,-0.0009983788477256894
52,0.054299600422382355
53,0.03334400802850723
54,0.03362179175019264
55,0.02032627910375595
56,0.04281386360526085
57,-0.0014908553566783667
58,0.03659936040639877
59,-0.042469918727874756
60,0.029167572036385536
61,0.039406463503837585
62,0.04555930197238922
63,0.034543149173259735
64,-0.0009974853601306677
65,-0.01723909005522728
66,0.021268896758556366
67,0.04659499600529671
68,0.014796356670558453
69,0.02649475261569023
70,0.03183140605688095
71,0.0012699031503871083
72,0.020573731511831284
73,-0.02200927957892418
74,-0.041224826127290726
75,0.04673311114311218
76,0.005726630799472332
77,-0.0009919586591422558
78,-0.13091620802879333
79,0.09273596853017807
80,-0.06350310146808624
81,0.1955704241991043
82,-0.015228280797600746
83,-0.009738494642078876
84,0.03524280712008476
85,-0.058074526488780975
86,-0.017517728731036186
87,0.11473453044891357
88,0.010174097493290901
89,0.023976266384124756
90,-0.0009945468045771122
91,-0.12533694505691528
92,0.050404734909534454
93,0.08013864606618881
94,-0.08995366096496582
95,0.055998776108026505
96,-0.054855670779943466
97,0.1368078887462616
98,0.020226657390594482
99,-0.02315361611545086
100,-0.023157330229878426
101,0.0741753876209259
102,0.028444284573197365
103,-0.000992682296782732
104,-0.025566620752215385
105,0.018846452236175537
106,0.0037113530561327934
107,0.04987633600831032
108,0.03728765994310379
109,0.012375501915812492
110,0.032570041716098785
111,0.003755423007532954
112,0.012255541980266571
113,0.1100267544388771
114,-0.02202487736940384
115,0.036145731806755066
116,-0.0009891793597489595
117,-0.10462234914302826
118,-0.017365455627441406
119,-0.049138713628053665
120,0.0691690593957901
121,0.10249850898981094
122,-0.01546887680888176
123,0.06869343668222427
124,-0.027761394158005714
125,-0.056379031389951706
126,-0.03875412419438362
127,0.06924265623092651
128,-0.10257187485694885
129,-0.0009959677699953318
